2018-06-27,良,66,295,34
2018-06-28,良,56,247,33
2018-06-29,良,58,188,33
2018-06-30,优,33,46,20
2018-07-01,优,26,21,15
2018-07-02,优,29,30,14
2018-07-03,优,32,59,17
2018-07-04,良,59,236,39
2018-07-05,优,40,136,27
2018-07-06,优,30,68,16
2018-07-07,优,27,29,15
2018-07-08,良,59,296,27
2018-07-09,优,39,192,16
2018-07-10,优,29,66,11
2018-07-11,优,39,118,12
2018-07-12,优,30,57,10
2018-07-13,优,30,68,9
2018-07-14,优,32,87,10
2018-07-15,优,31,71,9
2018-07-16,优,26,44,8
2018-07-17,优,25,20,8
2018-07-18,优,25,23,9
2018-07-19,优,24,23,9
2018-07-20,优,39,94,24
2018-07-21,优,41,74,23
2018-07-22,优,21,4,10
2018-07-23,优,29,29,13
2018-07-24,良,66,291,28
2018-07-25,良,86,334,40
2018-07-26,良,68,277,38
2018-07-27,轻度污染,102,362,44
2018-07-28,良,96,349,48
2018-07-29,良,78,294,47
2018-07-30,良,65,250,37
2018-07-31,优,44,129,22
2018-08-01,优,46,138,17
2018-08-02,优,40,114,19
2018-08-03,优,38,112,11
2018-08-04,良,54,223,21
2018-08-05,良,54,192,20
2018-08-06,良,58,214,22
2018-08-07,优,37,73,16
2018-08-08,优,46,138,24
2018-08-09,良,54,166,23
2018-08-10,良,71,253,30
2018-08-11,良,61,182,23
2018-08-12,优,28,21,14
2018-08-13,优,30,55,10
2018-08-14,优,30,68,9
2018-08-15,优,30,50,14
2018-08-16,优,27,9,9
2018-08-17,优,33,68,10
2018-08-18,优,29,20,8
2018-08-19,优,26,34,7
2018-08-20,优,36,75,11
2018-08-21,优,32,21,19
2018-08-22,优,34,36,16
2018-08-23,良,79,321,27
2018-08-25,优,38,53,19
2018-08-27,优,32,29,10
2018-08-29,优,33,76,10
2018-08-31,良,79,351,21
2018-09-02,良,65,320,38
2018-09-03,良,77,333,35
2018-09-04,良,88,361,41
2018-09-05,良,90,353,34
2018-09-06,轻度污染,103,359,50
2018-09-07,良,92,363,68
2018-09-08,优,41,136,15
2018-09-09,优,45,116,13
2018-09-10,优,45,116,12
2018-09-11,优,37,57,11
2018-09-12,优,31,38,11
2018-09-13,优,30,42,12
2018-09-14,优,29,39,12
2018-09-15,优,32,64,14
2018-09-16,优,28,60,11
2018-09-17,优,21,20,7
2018-09-18,优,27,77,14
2018-09-19,良,55,271,27
2018-09-20,优,45,182,28
2018-09-21,优,47,170,28
2018-09-22,优,41,128,21
2018-09-23,良,72,319,44
2018-09-24,良,83,345,27
2018-09-25,优,44,168,7
2018-09-26,优,46,206,9
2018-09-27,优,42,127,10
2018-09-28,优,39,88,10
2018-09-29,优,44,120,11
2018-09-30,良,82,343,36
2018-10-01,良,55,230,17
2018-10-02,良,57,187,22
2018-10-03,良,58,141,22
2018-10-04,良,65,187,17
2018-10-05,良,53,98,15
2018-10-06,良,54,114,23
2018-10-07,良,77,239,29
2018-10-08,优,46,101,16
2018-10-09,优,48,135,23
2018-10-10,良,52,202,24
2018-10-11,优,41,115,14
2018-10-12,优,40,61,16
2018-10-13,优,44,71,17
2018-10-14,优,36,56,13
2018-10-15,优,40,121,11
2018-10-16,优,48,164,22
2018-10-17,良,62,238,40
2018-10-18,优,46,158,21
2018-10-19,优,40,75,15
2018-10-20,优,35,55,12
2018-10-21,优,36,72,15
2018-10-22,优,33,40,15
2018-10-23,良,74,283,53
2018-10-24,良,97,317,65
2018-10-25,良,57,143,25
2018-10-26,良,77,310,52
2018-10-27,良,70,293,32
2018-10-28,良,65,243,38
2018-10-29,良,76,327,52
2018-10-30,优,47,97,21
2018-10-31,优,44,73,17
2018-11-01,优,40,34,13
2018-11-02,优,33,22,14
2018-11-03,优,35,32,15
2018-11-04,优,44,104,21
2018-11-05,优,44,141,25
2018-11-06,优,45,217,19
2018-11-07,优,50,226,35
2018-11-08,优,26,50,17
2018-11-09,良,68,266,49
2018-11-10,良,63,204,42
2018-11-11,良,69,229,50
2018-11-12,优,39,69,17
2018-11-13,优,43,102,23
2018-11-14,良,52,131,32
2018-11-15,优,41,91,22
2018-11-16,优,39,176,21
